Date,Product_Name,Category,Units_Sold,Revenue,Region,Store
2022-10-11,Product D,Books,75,4831.77,West,Store1
2022-10-11,Product A,Electronics,178,14273.4,East,Store3
2022-10-12,Product D,Books,275,20497.95,East,Store4
2022-10-12,Product B,Clothing,161,11940.25,South,Store2
2022-10-12,Product B,Clothing,226,16486.43,West,Store5
2022-10-12,Product B,Clothing,117,2572.69,East,Store4
2022-10-13,Product A,Electronics,108,9058.9,West,Store5
2022-10-13,Product C,Food,39,2843.77,West,Store5
2022-10-13,Product D,Books,10,374.62,South,Store3
2022-10-13,Product A,Electronics,49,1583.54,West,Store5
2022-10-13,Product A,Electronics,124,2651.5,North,Store1
2022-10-14,Product D,Books,45,3292.02,North,Store1
2022-10-14,Product E,Toys,88,1786.97,East,Store2
2022-10-14,Product A,Electronics,139,9888.97,East,Store5
2022-10-14,Product B,Clothing,135,13441.29,North,Store1
2022-10-15,Product D,Books,48,2686.4,North,Store2
2022-10-15,Product A,Electronics,32,1048.96,South,Store5
2022-10-15,Product B,Clothing,34,2836.52,North,Store2
2022-10-16,Product D,Books,199,16822.44,West,Store4
2022-10-16,Product C,Food,210,11817.39,South,Store2
2022-10-16,Product B,Clothing,115,3572.21,North,Store5
2022-10-16,Product A,Electronics,83,4316.2,East,Store1
2022-10-16,Product B,Clothing,194,16375.05,West,Store1
2022-10-16,Product B,Clothing,73,2189.75,North,Store1
2022-10-16,Product E,Toys,113,6485.18,North,Store4
2022-10-17,Product A,Electronics,185,11496.89,North,Store3
2022-10-17,Product D,Books,170,9292.21,East,Store1
2022-10-17,Product A,Electronics,104,5626.97,North,Store5
2022-10-17,Product C,Food,187,15820.74,South,Store5
2022-10-17,Product A,Electronics,158,6137.55,South,Store2
2022-10-18,Product B,Clothing,204,19292.35,South,Store2
2022-10-18,Product B,Clothing,168,5032.4,North,Store5
2022-10-18,Product B,Clothing,131,3552.82,North,Store4
2022-10-18,Product B,Clothing,235,7696.62,West,Store4
2022-10-18,Product E,Toys,91,6125.04,South,Store2
2022-10-18,Product B,Clothing,149,8330.31,North,Store4
2022-10-19,Product A,Electronics,116,3315.25,North,Store3
2022-10-19,Product A,Electronics,153,14193.34,West,Store2
2022-10-19,Product A,Electronics,10,514.27,South,Store2
2022-10-19,Product A,Electronics,88,8504.17,East,Store1
2022-10-20,Product C,Food,55,3012.58,South,Store2
2022-10-20,Product D,Books,94,8305.5,East,Store3
2022-10-20,Product D,Books,51,2481.53,West,Store3
2022-10-20,Product B,Clothing,98,5700.06,West,Store2
2022-10-21,Product B,Clothing,168,10475.01,North,Store5
2022-10-21,Product C,Food,147,13039.98,West,Store3
2022-10-21,Product C,Food,125,5240.83,South,Store3
2022-10-22,Product E,Toys,183,9217.33,West,Store4
2022-10-22,Product C,Food,202,12624.21,South,Store4
2022-10-22,Product C,Food,188,13017.91,North,Store5
2022-10-23,Product D,Books,199,14139.19,South,Store2
2022-10-23,Product E,Toys,183,11149.69,South,Store3
2022-10-23,Product C,Food,102,6685.77,South,Store2
2022-10-24,Product B,Clothing,230,4686.71,East,Store1
2022-10-24,Product A,Electronics,300,27173.64,South,Store5
2022-10-24,Product C,Food,199,5462.27,North,Store4
2022-10-24,Product D,Books,173,8439.98,West,Store3
2022-10-24,Product E,Toys,139,8439.43,South,Store1
2022-10-24,Product C,Food,110,10411.08,South,Store4
2022-10-24,Product A,Electronics,169,4899.46,South,Store1
2022-10-25,Product C,Food,172,8305.19,West,Store1
2022-10-25,Product C,Food,137,4867.65,West,Store1
2022-10-25,Product A,Electronics,207,9161.13,East,Store5
2022-10-25,Product A,Electronics,207,17468.03,South,Store5
2022-10-25,Product D,Books,164,12383.66,South,Store4
2022-10-25,Product B,Clothing,248,12985.1,South,Store3
2022-10-26,Product C,Food,171,12467.27,East,Store1
2022-10-26,Product E,Toys,108,5415.64,East,Store5
2022-10-26,Product D,Books,204,15110.57,North,Store3
2022-10-27,Product E,Toys,176,4032.87,North,Store4
2022-10-27,Product C,Food,201,12875.1,North,Store2
2022-10-27,Product C,Food,99,8257.89,West,Store5
2022-10-27,Product C,Food,173,3500.3,East,Store1
2022-10-27,Product B,Clothing,209,8517.16,South,Store1
2022-10-28,Product D,Books,127,4101.43,East,Store4
2022-10-28,Product A,Electronics,109,7813.53,South,Store2
2022-10-28,Product A,Electronics,200,15011.5,West,Store1
2022-10-28,Product A,Electronics,126,10880.64,North,Store3
2022-10-29,Product A,Electronics,55,4631.69,South,Store1
2022-10-29,Product B,Clothing,106,9843.79,West,Store2
2022-10-29,Product D,Books,207,11592.86,East,Store3
2022-10-29,Product B,Clothing,60,2363.01,South,Store3
2022-10-29,Product A,Electronics,99,4021.86,West,Store5
2022-10-30,Product B,Clothing,240,10749.06,North,Store3
2022-10-30,Product D,Books,258,15108.19,West,Store4
2022-10-30,Product A,Electronics,164,11053.38,South,Store5
2022-10-30,Product B,Clothing,137,9910.36,East,Store1
2022-10-30,Product D,Books,109,2764.16,South,Store1
2022-10-30,Product B,Clothing,215,13382.42,North,Store4
2022-10-31,Product C,Food,215,7589.97,West,Store5
2022-10-31,Product D,Books,236,21852.9,North,Store4
2022-10-31,Product C,Food,292,15418.16,South,Store1
2022-10-31,Product A,Electronics,139,11145.97,South,Store2
2022-11-01,Product C,Food,179,13160.85,North,Store2
2022-11-01,Product C,Food,210,15224.21,North,Store4
2022-11-01,Product B,Clothing,170,13651.87,South,Store5
2022-11-01,Product E,Toys,177,12288.23,West,Store3
2022-11-02,Product C,Food,140,6366.66,South,Store4
2022-11-02,Product A,Electronics,193,10204.8,West,Store5
2022-11-02,Product C,Food,141,10841.45,East,Store5
2022-11-02,Product C,Food,29,1140.89,North,Store3
2022-11-02,Product D,Books,98,4674.73,North,Store3
2022-11-03,Product D,Books,60,4332.49,South,Store4
2022-11-03,Product D,Books,10,527.65,North,Store3
2022-11-03,Product E,Toys,74,4354.15,North,Store3
2022-11-03,Product B,Clothing,75,5130.43,East,Store3
2022-11-03,Product A,Electronics,10,805.94,North,Store5
2022-11-03,Product C,Food,19,1544.56,West,Store2
2022-11-03,Product C,Food,80,3961.71,South,Store2
2022-11-04,Product D,Books,11,919.3,West,Store2
2022-11-04,Product A,Electronics,124,3506.85,North,Store1
2022-11-04,Product A,Electronics,129,12257.11,East,Store1
2022-11-04,Product E,Toys,85,7786.58,West,Store5
2022-11-04,Product A,Electronics,67,4268.65,North,Store2
2022-11-05,Product B,Clothing,130,8256.33,East,Store4
2022-11-05,Product D,Books,146,4842.27,North,Store2
2022-11-05,Product D,Books,85,5317.14,East,Store5
2022-11-05,Product C,Food,262,8784.86,West,Store5
2022-11-05,Product A,Electronics,47,4377.92,South,Store3
2022-11-05,Product B,Clothing,52,5125.68,South,Store5
2022-11-06,Product A,Electronics,130,9567.52,North,Store5
2022-11-06,Product C,Food,139,7074.95,South,Store2
2022-11-06,Product E,Toys,179,9760.29,North,Store1
2022-11-06,Product A,Electronics,141,9655.84,South,Store1
2022-11-06,Product B,Clothing,234,20715.78,West,Store1
2022-11-06,Product A,Electronics,174,8227.0,West,Store1
2022-11-06,Product A,Electronics,106,10415.69,North,Store3
2022-11-07,Product C,Food,267,8096.22,West,Store4
2022-11-07,Product E,Toys,129,11741.6,West,Store4
2022-11-07,Product D,Books,241,14074.76,North,Store2
2022-11-07,Product E,Toys,148,14407.69,East,Store1
2022-11-07,Product C,Food,168,16656.86,South,Store2
2022-11-07,Product A,Electronics,188,8583.83,North,Store4
2022-11-08,Product C,Food,267,9479.34,South,Store5
2022-11-08,Product B,Clothing,109,7204.11,West,Store1
2022-11-08,Product C,Food,115,10968.11,North,Store5
2022-11-08,Product E,Toys,168,10531.81,West,Store4
2022-11-08,Product D,Books,62,5355.29,East,Store1
2022-11-08,Product E,Toys,202,16601.69,East,Store5
2022-11-08,Product A,Electronics,178,3752.49,West,Store5
2022-11-09,Product A,Electronics,113,10809.8,South,Store2
2022-11-09,Product D,Books,241,21200.29,North,Store5
2022-11-09,Product E,Toys,37,3272.71,East,Store5
2022-11-09,Product C,Food,200,5591.94,South,Store5
2022-11-10,Product A,Electronics,150,7833.43,East,Store1
2022-11-10,Product C,Food,106,5774.74,West,Store2
2022-11-10,Product E,Toys,239,11002.0,North,Store3
2022-11-11,Product E,Toys,150,9719.92,North,Store3
2022-11-11,Product C,Food,71,2150.33,South,Store3
2022-11-11,Product A,Electronics,179,5735.8,South,Store5
2022-11-12,Product D,Books,52,2424.17,North,Store1
2022-11-12,Product B,Clothing,291,15918.36,North,Store4
2022-11-12,Product A,Electronics,108,6855.03,West,Store3
2022-11-12,Product E,Toys,177,6272.65,West,Store2
2022-11-12,Product E,Toys,138,4399.25,North,Store4
2022-11-13,Product D,Books,217,15898.02,South,Store1
2022-11-13,Product C,Food,100,3467.24,South,Store3
2022-11-13,Product D,Books,167,14840.43,North,Store1
2022-11-14,Product E,Toys,248,13902.01,South,Store3
2022-11-14,Product A,Electronics,251,11840.39,East,Store5
2022-11-14,Product A,Electronics,282,8263.13,North,Store2
2022-11-14,Product A,Electronics,180,10204.56,South,Store3
2022-11-14,Product A,Electronics,229,22601.97,West,Store5
2022-11-14,Product C,Food,216,21536.01,South,Store1
2022-11-15,Product E,Toys,210,18790.4,West,Store3
2022-11-15,Product A,Electronics,125,5584.69,East,Store1
2022-11-15,Product A,Electronics,111,6634.85,South,Store2
2022-11-16,Product B,Clothing,133,3236.81,North,Store4
2022-11-16,Product C,Food,10,742.93,North,Store5
2022-11-16,Product C,Food,127,11519.02,East,Store5
2022-11-16,Product E,Toys,105,3886.91,North,Store1
2022-11-16,Product E,Toys,93,8311.08,North,Store4
2022-11-17,Product E,Toys,128,10674.08,South,Store2
2022-11-17,Product A,Electronics,40,2741.41,North,Store4
2022-11-17,Product E,Toys,84,4998.67,West,Store2
2022-11-18,Product B,Clothing,179,7005.5,South,Store1
2022-11-18,Product C,Food,218,15831.84,West,Store2
2022-11-18,Product E,Toys,112,7729.65,North,Store2
2022-11-18,Product A,Electronics,93,2489.79,East,Store1
2022-11-18,Product C,Food,198,11185.55,West,Store5
2022-11-18,Product D,Books,178,7723.99,North,Store2
2022-11-19,Product D,Books,211,16102.45,East,Store2
2022-11-19,Product B,Clothing,149,8946.92,West,Store1
2022-11-19,Product E,Toys,109,6608.87,South,Store2
2022-11-19,Product C,Food,165,11627.23,East,Store1
2022-11-19,Product E,Toys,170,10775.28,South,Store1
2022-11-20,Product D,Books,276,25759.48,West,Store1
2022-11-20,Product C,Food,225,11598.14,North,Store1
2022-11-20,Product A,Electronics,188,9519.38,West,Store2
2022-11-20,Product E,Toys,287,17721.96,North,Store4
2022-11-21,Product B,Clothing,209,20859.58,North,Store3
2022-11-21,Product E,Toys,163,12842.45,East,Store3
2022-11-21,Product B,Clothing,198,16418.57,East,Store1
2022-11-21,Product B,Clothing,241,19695.86,East,Store1
2022-11-21,Product C,Food,240,10479.8,West,Store1
2022-11-22,Product E,Toys,249,11365.08,North,Store5
2022-11-22,Product C,Food,242,15795.11,North,Store3
2022-11-22,Product C,Food,178,8505.38,South,Store2
2022-11-22,Product D,Books,173,5019.4,East,Store4
2022-11-22,Product E,Toys,133,9078.28,South,Store3
2022-11-22,Product E,Toys,171,7888.19,North,Store5
2022-11-23,Product B,Clothing,53,2918.39,West,Store5
2022-11-23,Product E,Toys,122,9818.23,North,Store4
2022-11-23,Product A,Electronics,195,5026.78,North,Store3
2022-11-23,Product C,Food,67,5694.02,East,Store1
2022-11-23,Product A,Electronics,147,11422.34,North,Store3
2022-11-24,Product E,Toys,10,421.94,West,Store5
2022-11-24,Product B,Clothing,121,10510.38,North,Store5
2022-11-24,Product E,Toys,94,9206.77,South,Store4
2022-11-24,Product B,Clothing,72,6821.39,North,Store5
2022-11-24,Product E,Toys,123,8510.65,West,Store3
2022-11-24,Product E,Toys,156,9350.55,South,Store3
2022-11-24,Product C,Food,64,5569.75,South,Store4
2022-11-25,Product C,Food,111,3346.37,East,Store3
2022-11-25,Product E,Toys,149,11199.25,West,Store1
2022-11-25,Product D,Books,73,1655.91,East,Store4
2022-11-26,Product C,Food,261,16440.48,East,Store1
2022-11-26,Product E,Toys,199,9180.89,East,Store4
2022-11-26,Product B,Clothing,196,12607.64,East,Store1
2022-11-26,Product E,Toys,181,17062.3,South,Store3
2022-11-26,Product A,Electronics,187,11630.75,West,Store3
2022-11-26,Product A,Electronics,220,18658.47,West,Store5
2022-11-27,Product E,Toys,209,6411.6,East,Store3
2022-11-27,Product B,Clothing,139,11027.01,South,Store2
2022-11-27,Product A,Electronics,215,6512.33,West,Store1
2022-11-27,Product D,Books,187,7438.2,North,Store1
2022-11-27,Product E,Toys,146,9959.19,South,Store4
2022-11-27,Product E,Toys,274,19934.56,North,Store2
2022-11-28,Product A,Electronics,136,7833.37,South,Store1
2022-11-28,Product E,Toys,264,12132.14,South,Store3
2022-11-28,Product B,Clothing,257,23588.46,North,Store2
2022-11-28,Product B,Clothing,174,12284.01,West,Store1
2022-11-28,Product D,Books,96,9018.0,North,Store5
2022-11-29,Product C,Food,122,6625.94,East,Store3
2022-11-29,Product D,Books,209,7581.07,West,Store1
2022-11-29,Product D,Books,167,14036.87,North,Store1
2022-11-30,Product E,Toys,85,8436.85,West,Store2
2022-11-30,Product D,Books,58,5078.03,South,Store1
2022-11-30,Product A,Electronics,115,6527.42,East,Store5
2022-11-30,Product C,Food,254,10230.99,North,Store5
2022-12-01,Product A,Electronics,108,6834.12,East,Store2
2022-12-01,Product E,Toys,126,6475.21,West,Store4
2022-12-01,Product B,Clothing,74,6296.61,South,Store5
2022-12-01,Product A,Electronics,134,7087.52,East,Store2
2022-12-02,Product C,Food,201,17566.71,West,Store3
2022-12-02,Product B,Clothing,142,4185.72,West,Store1
2022-12-02,Product B,Clothing,231,10085.51,East,Store5
2022-12-02,Product B,Clothing,215,14121.06,East,Store5
2022-12-02,Product A,Electronics,170,7342.38,South,Store5
2022-12-02,Product D,Books,230,12001.86,West,Store4
2022-12-02,Product B,Clothing,196,8588.79,South,Store3
2022-12-03,Product C,Food,232,4926.7,West,Store4
2022-12-03,Product D,Books,198,10115.94,South,Store2
2022-12-03,Product C,Food,185,12050.08,North,Store3
2022-12-04,Product B,Clothing,154,4934.1,North,Store3
2022-12-04,Product C,Food,117,6472.76,South,Store3
2022-12-04,Product D,Books,124,6526.99,North,Store3
2022-12-04,Product C,Food,110,4568.25,North,Store4
2022-12-04,Product A,Electronics,176,10450.4,East,Store3
2022-12-05,Product A,Electronics,324,26411.97,South,Store5
2022-12-05,Product C,Food,355,25377.56,South,Store1
2022-12-05,Product D,Books,219,15478.29,South,Store3
2022-12-05,Product E,Toys,219,17914.6,North,Store4
2022-12-05,Product D,Books,301,14139.83,South,Store1
2022-12-06,Product E,Toys,164,9516.71,East,Store2
2022-12-06,Product A,Electronics,309,11359.7,North,Store1
2022-12-06,Product D,Books,285,13582.65,East,Store2
2022-12-06,Product C,Food,310,26696.05,West,Store2
2022-12-06,Product D,Books,278,11370.09,East,Store4
2022-12-07,Product D,Books,210,19237.68,East,Store3
2022-12-07,Product E,Toys,191,6289.82,East,Store2
2022-12-07,Product C,Food,202,10678.67,North,Store2
2022-12-07,Product E,Toys,247,18953.41,East,Store5
2022-12-07,Product E,Toys,197,8821.33,West,Store2
2022-12-07,Product E,Toys,293,24235.85,East,Store5
2022-12-07,Product E,Toys,234,21776.97,East,Store2
2022-12-08,Product A,Electronics,126,5136.27,East,Store1
2022-12-08,Product B,Clothing,141,3998.54,South,Store2
2022-12-08,Product B,Clothing,110,2749.54,West,Store5
2022-12-08,Product B,Clothing,77,5812.02,East,Store2
2022-12-09,Product D,Books,211,7954.49,South,Store2
2022-12-09,Product B,Clothing,107,4278.75,West,Store4
2022-12-09,Product B,Clothing,184,9722.63,West,Store3
2022-12-09,Product B,Clothing,125,7744.36,South,Store3
2022-12-09,Product D,Books,181,12919.2,South,Store1
2022-12-09,Product E,Toys,114,9684.43,East,Store4
2022-12-09,Product A,Electronics,194,10971.69,South,Store2
2022-12-10,Product A,Electronics,251,22493.55,East,Store1
2022-12-10,Product C,Food,269,13937.1,South,Store4
2022-12-10,Product E,Toys,251,14671.41,West,Store4
2022-12-10,Product D,Books,120,11405.32,West,Store1
2022-12-10,Product B,Clothing,156,9124.45,North,Store1
2022-12-11,Product B,Clothing,180,13902.28,South,Store5
2022-12-11,Product A,Electronics,249,16637.08,East,Store2
2022-12-11,Product E,Toys,146,14032.85,East,Store1
2022-12-11,Product D,Books,205,15302.34,West,Store3
2022-12-11,Product A,Electronics,208,11078.48,South,Store2
2022-12-12,Product D,Books,188,12571.38,South,Store2
2022-12-12,Product C,Food,256,13500.94,West,Store1
2022-12-12,Product D,Books,214,18253.82,South,Store4
2022-12-12,Product A,Electronics,163,9712.56,South,Store2
2022-12-12,Product E,Toys,249,18620.68,South,Store3
2022-12-12,Product B,Clothing,178,7553.8,East,Store1
2022-12-12,Product D,Books,313,26963.25,South,Store1
2022-12-13,Product C,Food,217,20547.56,North,Store4
2022-12-13,Product C,Food,357,23166.48,South,Store5
2022-12-13,Product D,Books,263,19597.93,North,Store3
2022-12-13,Product D,Books,299,15647.23,West,Store2
2022-12-13,Product E,Toys,269,20519.93,East,Store2
2022-12-13,Product A,Electronics,191,8487.01,East,Store1
2022-12-13,Product C,Food,240,15057.03,North,Store4
2022-12-14,Product B,Clothing,191,9702.17,East,Store3
2022-12-14,Product E,Toys,95,7387.02,North,Store3
2022-12-14,Product C,Food,10,989.36,North,Store4
2022-12-14,Product D,Books,162,7107.92,West,Store1
2022-12-15,Product A,Electronics,177,16795.54,South,Store4
2022-12-15,Product B,Clothing,169,3646.69,South,Store1
2022-12-15,Product B,Clothing,144,7232.22,West,Store5
2022-12-16,Product C,Food,220,12060.06,North,Store1
2022-12-16,Product B,Clothing,125,11249.39,West,Store4
2022-12-16,Product E,Toys,164,8095.02,South,Store3
2022-12-16,Product B,Clothing,174,17102.86,North,Store2
2022-12-16,Product E,Toys,137,3809.9,East,Store1
2022-12-16,Product B,Clothing,164,10513.28,South,Store3
2022-12-16,Product C,Food,128,2606.13,West,Store5
2022-12-17,Product E,Toys,211,13470.6,East,Store5
2022-12-17,Product D,Books,263,6294.17,East,Store1
2022-12-17,Product B,Clothing,167,12283.35,North,Store5
2022-12-18,Product C,Food,275,11039.92,West,Store1
2022-12-18,Product E,Toys,209,5611.22,East,Store3
2022-12-18,Product B,Clothing,267,18258.57,North,Store1
2022-12-18,Product D,Books,139,6588.32,South,Store3
2022-12-18,Product E,Toys,252,20002.77,East,Store1
2022-12-18,Product A,Electronics,349,23977.64,South,Store5
2022-12-18,Product A,Electronics,249,7521.16,North,Store2
2022-12-19,Product E,Toys,272,14948.14,West,Store4
2022-12-19,Product E,Toys,325,20042.72,West,Store4
2022-12-19,Product B,Clothing,355,7904.78,North,Store5
2022-12-19,Product B,Clothing,341,13886.48,West,Store5
2022-12-20,Product C,Food,169,11714.55,East,Store2
2022-12-20,Product B,Clothing,225,11623.41,East,Store3
2022-12-20,Product A,Electronics,202,16107.37,West,Store3
2022-12-20,Product D,Books,240,8756.62,South,Store5
2022-12-20,Product E,Toys,183,15742.52,West,Store4
2022-12-21,Product E,Toys,228,12436.13,South,Store5
2022-12-21,Product D,Books,220,12542.1,North,Store2
2022-12-21,Product C,Food,257,8504.11,North,Store3
2022-12-21,Product B,Clothing,328,28340.06,East,Store4
2022-12-21,Product A,Electronics,198,11716.91,North,Store4
2022-12-21,Product C,Food,234,5647.56,North,Store1
2022-12-21,Product A,Electronics,132,6460.29,West,Store5
